,city,job_title,company_name,location,summary,salary
1635,Dallas,"Director, Data Scientist/Statistics -- Financial Services",KPMG,"Dallas, TX","Utilize a variety of rich variety of data sources such as web data, internal/external documents, emails, financial, transactional, sales, and operational data;...",nothing_found
1636,Dallas,Database Administrator,BOEING,"Richardson, TX","Skilled scientists and thinkers. Must prepare database documentation, including standards, procedures and definitions for deliverable data dictionaries...",nothing_found
1637,Dallas,Qualitative Research Analyst,2M Research Services,"Arlington, TX 76011 (East area)",Proficiency in using qualitative data analysis software such as NVivo or ATLAS.ti is also required. We are seeking a highly qualified Qualitative Research...,nothing_found
1638,Dallas,SCIENTIFIC PROGRAMMER III - Bioinformatics,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)","Redesigns the logic of codes written by other programmers and scientists. Analyzes, curates, and debugs codes written by other programmers and scientists....",nothing_found
1639,Dallas,Entry Level Environmental Scientist,Wood,"Dallas, TX","Will be expected to thoroughly check permit applications, data tables and figures. Wood Environment & Infrastructure Solutions is currently seeking an Entry...",nothing_found
1640,Dallas,"Manager, Data Scientist -- ML/NLP",KPMG,"Dallas, TX","Retrieve, prepare, and process a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and...",nothing_found
1641,Dallas,Sr. Big Data Software Eng - AI Integration,AT&T,"Plano, TX",Collaborate with data scientists and data engineers to gather requirements. Ability to integrate third party tools like Driverless AI & Data Robot into...,nothing_found
1642,Dallas,Director HR Data Scientist,KPMG,"Dallas, TX","Develop data visualizations that allow users to gain insights into the data. KPMG is currently seeking a HR Director, Data Scientist to join our HR organization...",nothing_found
1643,Dallas,Medical Science Liaison - Southeast,Caris Life Sciences,"Irving, TX","MSLs are responsible for communicating the value of Caris Molecular Intelligence (CMI) to external clients, such as physicians, scientists and other interested...",nothing_found
1644,Dallas,Process & Tools Operations Specialist,BOEING,"Dallas, TX",Skilled scientists and thinkers. Experience in preparing reports and maintaining data. Acts as primary contact to establish key stakeholder objectives and...,nothing_found
1645,Dallas,Senior Quantitative Analyst,Mr. Cooper,"Coppell, TX",Designs and develops complex data queries in SQL and Excel to pull pertinent financial and operational data to be utilized in analysis....,nothing_found
1646,Dallas,Sr Machine Learning Engineer,7-Eleven,"Irving, TX",Overview Develop conversational interfaces and solutions involving computer vision to drive customer loyalty and streamline in-store processes...,nothing_found
1647,Dallas,Principal - Machine Learning Developer,Sabre,"Southlake, TX 76092","Experience with Python and R for data analysis is a plus. Understand the underlying business problem, extract and manipulate needed data, and work with other...",nothing_found
1648,Dallas,Part Time Flood Map Research Analyst,Flood,"Arlington, TX",ESSENTIAL DUTIES AND RESPONSIBILITIES Accurate and efficient completion of orders. Obtain and evaluate all relevant information used in completing Flood Zone...,nothing_found
1649,Dallas,Assistant Professor in Biological Sciences,University of Texas at Dallas,"Richardson, TX",Contribute assessment information and data as requested. We seek to hire an outstanding scientist with research interests that complement and build on existing...,nothing_found
1650,Dallas,"Manager, Cognitive Data Scientist Natural Language Processing",KPMG,"Dallas, TX","Known for being a great place to work and build a career, KPMG provides audit, tax and advisory services for organizations in today’s most important industries...",nothing_found
1651,Dallas,Assistant Professor in Biological Sciences,University of Texas at Dallas,"Richardson, TX",Contribute assessment information and data as requested. We seek to hire an outstanding scientist with research interests that complement and build on existing...,nothing_found
1652,Dallas,"Manager, Cognitive Data Scientist Natural Language Processing",KPMG,"Dallas, TX","Known for being a great place to work and build a career, KPMG provides audit, tax and advisory services for organizations in today’s most important industries...",nothing_found
1653,Dallas,Systems Integration Specialist,Abbott Laboratories,"Irving, TX 75038","Good Lab Practice, Good Manufacturing Practice, laboratory duties, PC Skills (Word, Excel, PowerPoint), Data representation....",nothing_found
1654,Dallas,"Sr Manager, Big Data Development",CVS Health,"Richardson, TX","Craft and manage metadata, data security, data quality standards, data privacy & compliance policies. You will build cross functional relationships with...",nothing_found
1655,Dallas,ViiV Medical Science Liaison - Texas,GlaxoSmithKline,"Dallas, TX 75243 (Northeast Dallas area)",Medical Scientist may meet with HCP and other scientists about possible scientific opportunities of interest to VHL....,nothing_found
1656,Dallas,Sr Consulting Architect -Machine Learning,CA Technologies,"Plano, TX",Deep knowledge of data structures and their application. Do you want to help eliminate barriers between ideas and business outcomes?...,nothing_found
1657,Dallas,Senior Architect - Mission Critical (DFW Market),Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)","+ Manage data complied as required by the project managers\. Burns & McDonnell is making the world a more amazing place with more than 5,000 engineers,...",nothing_found
1658,Dallas,"Marketing Manager, Data Analysis & CRM Insights",GameStop: Adverto,"Grapevine, TX","Proficient ability to understand and utilize internal and external data marts. Leverage analytical CRM tools to identify, blend, and analyze available customer...",nothing_found
1659,Dallas,Senior Customer Technology Consultant,Elicit,"Dallas, TX","Data capture strategies. Working knowledge of key concepts related to customer data management, including customer identification and tracking, data governance,...",nothing_found
1660,Dallas,"Dashboard, Visualization, and Report Writer",Pieces Technologies,"Dallas, TX",Data modeling with slowly changing dimensions and other data warehouse concepts. Data modeling (structured and unstructured)....,nothing_found
1661,Dallas,Associate Investigator - Gastrointestinal Cancers,Baylor Scott & White,"Dallas, TX 75246 (Northeast Dallas area)",Individual who is a self-sustaining Scientist and has achieved recognition in. The Associate Investigator is a self-sustaining Scientist and has achieved...,nothing_found
1662,Dallas,Software Engineering Manager,AXXESS CONSULT INC,"Dallas, TX","Lead, coach, and mentor a team of Engineers and Data Scientists to deliver high quality SaaS products. Software Engineering Manager – Job Description....",nothing_found
1663,Dallas,CyberSecurity Security Specialist,BOEING,"Richardson, TX","Experience with Information Assurance, electronic data communications, and data center operation/administration. Skilled scientists and thinkers....",nothing_found
1664,Dallas,Senior Software Engineering Manager,DRS Technologies,"Dallas, TX","Ability to decipher highly technical data and make sound decisions. In this role, you will interface with some of the most respected scientists and engineers in...",nothing_found
1665,Dallas,IT Security Analyst,"HKS, Inc.","Dallas, TX 75201 (City Center District area)","Perform risk assessments and tests on running data processing activities and security measures. HKS is a team of more than 1,400 architects, interior designers,...",nothing_found
1666,Dallas,Sr Engineer Process,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)","Requires an advanced knowledge of scale-up design and validation, technology transfer to production, equipment capabilities and translations, and experimental...",nothing_found
1667,Dallas,UX Designer,Healthmine Services,"Dallas, TX 75219 (Oak Lawn area)","Work closely and collaboratively with product managers, other designers, developers, data scientists, and marketer....",nothing_found
1668,Dallas,Project Technical Lead - Wastewater Treatment,Stantec,"Dallas, TX","Our Water sector, which brings together many of the world’s top engineers and scientists, sees water a bit differently—as a single holistic system rather than...",nothing_found
1669,Dallas,N&T Account Executive,CDK Global,"Dallas, TX","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",nothing_found
1670,Dallas,Open Rank Faculty in Voice Disorders,University of Texas at Dallas,"Richardson, TX",Contribute assessment information and data as requested through the administration and the Assessment Team....,nothing_found
1671,Dallas,Group Leader Skin Care Research,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",Supervises the SCR ingredient technology scientists. Trains other Scientists and Technicians on laboratory techniques and appropriate test methodology....,nothing_found
